Profile,Skill_1,Skill_2,Skill_3,Skill_4,Skill_5,Skill_6,Skill_7,Skill_8,Skill_9,Skill_10,Skill_11,Skill_12,Skill_13,Skill_14,Skill_15,Skill_16,Skill_17,Skill_18,Skill_19,Skill_20,Skill_21,Skill_22,Skill_23,Skill_24,Skill_25,Skill_26,Skill_27,Skill_28,Skill_29,Skill_30,Skill_31,Skill_32,Skill_33,Skill_34,Skill_35,Skill_36,Skill_37,Skill_38,Skill_39,Skill_40,Skill_41,Skill_42,Skill_43,Skill_44,Skill_45,Skill_46,Skill_47,Skill_48,Skill_49,Skill_50
Profile_292,1.7,2.6,4.1,3.4,2.0,1.2,0.8,3.8,1.5,2.2,3.8,0.9,4.0,2.2,1.4,2.3,1.8,2.9,1.9,0.6,2.3,1.1,2.7,1.3,2.0,2.7,2.3,2.8,3.2,1.3,2.4,0.0,2.7,2.2,1.5,2.8,3.7,2.0,1.6,2.7,1.2,1.8,3.7,2.6,0.6,0.7,2.7,3.4,0.9,2.9
Profile_293,3.8,4.4,2.8,3.0,0.4,4.6,1.9,1.6,2.2,4.0,4.7,2.6,3.5,2.5,1.5,4.0,1.9,4.0,3.8,3.1,4.3,4.7,2.3,1.7,0.6,4.7,2.1,3.6,1.8,4.0,1.8,1.3,2.3,2.0,3.1,2.4,3.1,2.2,1.8,1.9,4.5,2.7,0.5,2.0,2.6,4.3,3.5,1.6,4.9,2.5
Profile_294,3.7,1.3,0.1,1.1,0.0,4.6,2.7,1.6,3.0,2.7,3.1,3.7,2.2,1.6,3.3,3.3,2.6,4.7,2.1,1.6,2.9,1.8,3.0,1.7,2.1,4.4,2.1,1.7,3.7,1.4,1.8,3.1,3.4,3.7,1.8,3.1,2.0,1.9,3.7,2.0,2.8,2.7,1.4,3.5,3.1,0.5,2.8,1.7,3.6,1.1
Profile_295,2.1,2.9,2.6,3.3,1.0,4.2,3.0,3.9,3.4,2.5,1.2,1.9,4.1,3.9,1.9,0.0,2.3,2.2,2.3,3.0,3.4,3.5,2.9,0.7,2.2,4.8,2.9,2.9,2.9,2.9,0.1,2.3,2.5,3.8,2.5,0.9,2.9,1.7,1.3,1.7,3.0,3.8,3.0,3.1,3.0,2.6,3.2,0.1,2.6,1.5
Profile_296,3.7,2.4,2.5,1.0,3.5,3.1,3.1,1.7,1.7,2.7,1.8,2.9,0.3,2.0,4.3,2.9,2.7,4.5,0.2,1.7,2.1,3.4,3.4,1.6,3.5,2.1,3.7,1.5,2.4,2.0,3.6,2.0,2.5,3.0,3.0,3.4,2.7,2.1,2.2,2.5,2.7,2.4,2.5,1.0,3.2,2.7,3.5,2.5,0.8,2.1
Profile_297,2.3,3.2,0.4,2.5,3.0,1.8,2.6,1.9,1.8,2.1,1.8,3.2,1.8,1.6,4.3,3.5,0.6,1.7,2.7,2.8,1.0,3.7,3.3,3.0,3.9,3.0,2.9,4.1,3.6,1.7,3.1,1.8,3.0,3.0,1.1,2.4,2.8,2.1,2.8,3.3,2.5,2.7,3.9,3.0,2.7,1.5,3.2,2.8,3.8,2.5
Profile_298,0.7,0.8,3.2,1.9,2.9,2.6,2.3,2.4,1.6,2.5,1.9,2.1,2.2,2.3,3.4,2.4,3.5,4.0,3.4,3.0,2.8,3.4,2.6,3.5,3.1,2.1,3.4,2.6,2.4,2.0,2.7,3.5,3.4,2.9,3.1,3.8,2.4,1.4,3.8,2.0,1.8,0.7,3.1,0.9,1.7,3.1,3.2,1.8,2.4,1.6
Profile_299,2.0,2.8,2.0,2.3,1.0,3.6,3.0,3.3,3.8,1.7,2.1,0.6,5.0,2.4,3.5,1.3,3.5,4.4,2.4,1.5,2.4,0.3,2.5,3.3,2.5,2.2,3.0,3.1,0.8,2.6,4.9,1.2,2.4,4.4,3.6,2.0,2.7,2.5,1.8,2.4,2.2,2.6,1.8,1.2,2.5,4.2,2.6,2.2,3.3,2.3
Profile_300,4.4,2.5,3.2,1.7,3.0,2.8,2.4,2.0,1.9,2.8,3.1,2.4,2.8,2.5,2.6,2.3,2.5,5.0,2.8,3.1,2.9,2.2,3.8,2.2,3.6,2.2,1.5,2.9,1.4,3.0,1.3,2.2,1.1,5.0,0.8,2.5,3.6,3.5,3.4,2.2,3.9,3.4,2.7,2.7,2.2,1.6,3.7,3.8,1.6,2.3
Profile_301,2.4,2.5,2.6,3.4,1.8,1.7,3.7,2.0,1.2,2.0,2.2,4.1,3.4,3.6,3.3,3.4,1.8,2.3,1.5,2.3,3.2,2.6,3.8,1.4,3.0,1.3,2.6,3.2,2.3,3.1,1.5,0.8,3.1,4.2,1.5,3.7,2.5,1.2,1.4,2.5,2.1,1.2,0.8,1.7,2.7,2.5,2.0,2.7,3.5,2.9
Profile_302,2.4,3.4,1.5,2.3,2.3,1.3,2.1,0.4,4.4,1.6,4.1,2.5,3.1,2.0,2.7,3.2,3.2,3.3,2.1,2.0,0.9,3.0,3.6,4.1,2.8,1.7,0.8,3.5,0.7,2.2,2.3,2.4,2.5,2.6,0.1,2.5,0.3,3.2,1.9,0.3,1.7,1.9,3.7,2.7,2.8,3.7,2.4,3.3,3.2,1.2
Profile_303,4.0,1.1,3.4,1.0,3.1,4.4,2.3,2.2,3.1,2.2,4.3,2.7,2.2,2.0,1.6,1.9,2.1,2.0,1.8,4.6,1.5,2.6,3.1,3.1,2.4,2.3,3.0,2.8,2.2,0.9,2.0,1.4,1.8,2.5,2.9,4.3,2.0,3.3,2.8,3.8,3.1,1.5,0.8,2.8,2.0,1.5,1.2,2.7,4.0,2.1
Profile_304,3.1,2.4,1.2,3.2,1.4,2.5,2.2,3.4,1.4,2.9,1.7,2.0,0.0,4.6,3.1,1.7,1.4,2.0,3.2,0.6,2.4,4.3,1.4,2.6,4.7,3.1,2.6,3.0,2.1,3.8,2.1,0.5,2.1,1.5,2.2,2.2,3.7,3.2,2.8,2.5,1.4,0.3,2.6,3.3,2.4,2.0,3.0,2.4,4.2,3.7
Profile_305,3.5,3.3,1.2,3.2,2.9,3.1,3.0,3.0,5.0,2.4,3.4,2.0,3.3,3.4,2.9,4.2,1.6,2.0,2.7,3.4,2.7,3.8,1.8,1.4,2.8,2.4,3.0,2.5,2.2,2.4,2.5,2.2,2.3,2.1,3.4,2.7,4.8,2.7,1.9,5.0,2.9,3.5,3.1,3.1,3.0,1.4,2.9,1.2,2.3,1.8
Profile_306,2.9,2.8,3.0,2.8,1.9,2.2,3.4,3.6,1.4,1.0,1.8,3.5,3.7,1.6,2.8,4.3,2.9,3.9,3.5,1.6,2.3,2.5,2.6,3.4,2.9,0.0,1.2,0.3,2.7,2.7,2.8,1.5,3.2,3.2,1.2,1.0,2.5,4.3,4.2,3.1,1.8,3.4,2.0,1.7,0.4,2.6,1.9,2.6,0.2,2.7
Profile_307,0.1,3.6,3.0,2.2,3.1,1.5,2.6,3.3,0.0,2.1,2.5,2.3,4.0,1.4,1.9,0.6,4.0,2.3,2.1,2.4,3.1,2.8,5.0,3.0,2.0,1.9,2.1,1.0,2.5,3.3,1.9,1.7,4.0,1.1,0.4,1.3,1.0,2.9,2.1,2.3,3.7,1.8,3.3,4.0,2.0,3.2,2.3,3.4,0.9,0.9
Profile_308,2.1,1.6,2.0,2.3,3.2,2.1,1.7,2.1,1.7,1.6,0.9,2.6,1.9,3.5,1.1,2.0,4.3,1.6,2.3,1.3,1.2,4.0,2.7,2.6,0.8,2.9,3.7,3.6,3.2,1.4,2.8,3.2,0.7,1.4,3.4,3.4,1.0,3.3,2.6,3.3,1.9,3.1,3.3,2.1,2.5,1.9,4.2,2.4,1.6,1.8
Profile_309,2.6,3.3,1.2,4.3,2.8,3.0,2.4,2.5,2.4,3.5,2.5,3.3,2.1,2.7,1.7,3.7,1.7,2.2,2.2,2.1,3.2,2.2,3.9,1.7,2.7,1.7,2.9,2.5,2.3,3.7,1.8,3.1,1.7,2.6,1.3,1.8,2.4,4.3,2.6,4.2,2.7,2.1,4.0,2.9,1.9,3.0,2.2,0.5,3.4,3.6
Profile_310,4.3,2.9,2.3,3.3,3.3,4.1,2.5,2.3,1.8,3.0,1.0,3.3,3.1,3.1,2.6,4.0,3.4,1.9,1.9,1.6,3.1,1.5,3.6,3.8,1.6,2.3,2.5,3.4,4.1,0.8,2.2,2.2,1.1,2.0,2.9,2.2,1.0,5.0,2.8,2.6,1.4,2.8,2.3,0.6,1.4,3.3,4.4,2.9,3.6,2.3
Profile_311,2.4,3.6,4.2,3.8,1.4,2.4,2.8,2.2,2.9,3.3,3.5,4.2,2.2,1.1,2.9,4.4,2.0,3.2,3.2,2.7,2.5,1.6,0.2,1.4,2.1,3.6,2.4,2.0,1.6,3.2,3.9,3.6,3.1,1.0,2.1,4.4,3.6,1.0,2.4,2.9,1.7,0.2,2.6,1.7,1.7,2.1,2.4,2.5,1.6,2.3
Profile_312,0.7,2.8,0.0,2.2,3.4,1.4,3.2,3.7,0.0,2.3,0.0,2.4,2.5,0.0,4.4,2.8,1.7,4.0,0.7,1.3,0.2,4.3,2.8,3.2,2.8,3.1,2.6,2.8,2.6,1.9,2.5,2.8,2.6,1.0,1.2,3.6,2.2,3.1,1.4,1.0,1.7,2.3,1.8,3.8,2.7,4.3,2.9,0.1,3.6,1.0
Profile_313,2.7,1.7,4.6,3.9,1.8,2.4,2.7,3.4,2.5,1.5,1.8,2.5,3.7,2.9,1.7,3.1,2.1,3.4,5.0,2.1,3.3,1.8,2.4,2.5,2.3,5.0,2.2,3.1,0.6,2.9,3.6,2.0,0.0,2.5,2.5,3.2,4.5,2.1,1.6,1.3,2.7,3.0,2.0,3.3,3.0,2.5,1.6,2.0,0.1,2.7
Profile_314,2.5,2.7,3.0,2.9,2.4,2.5,1.1,1.9,2.6,1.8,3.4,1.8,2.7,2.6,3.2,3.4,3.2,0.4,3.7,4.0,2.0,2.7,1.6,0.6,1.8,2.0,2.1,1.5,1.8,2.5,1.7,3.0,3.2,4.9,3.6,2.7,1.9,2.8,2.8,2.0,3.3,1.1,2.3,3.1,2.2,2.3,2.4,1.7,3.7,1.5
Profile_315,2.8,2.9,1.6,2.6,1.6,3.9,1.4,1.8,1.3,1.1,4.1,3.0,2.6,1.8,3.4,1.7,3.3,1.6,1.9,3.3,3.4,3.1,1.5,2.1,2.7,1.7,3.9,0.1,1.7,2.0,0.0,1.1,3.1,2.5,4.1,4.0,2.9,2.8,2.6,0.0,1.1,2.6,3.1,2.8,1.6,3.4,4.0,3.4,3.5,1.9
Profile_316,3.6,2.6,3.0,2.9,2.4,1.6,2.4,3.5,2.1,3.4,3.2,2.2,3.9,2.1,4.0,2.9,2.5,1.6,2.4,2.3,1.2,2.3,1.7,3.1,3.8,1.3,4.2,2.4,1.5,3.3,2.1,2.4,2.1,1.7,3.2,2.2,1.1,3.1,1.3,1.3,3.7,1.3,0.2,3.1,2.2,2.3,2.2,2.7,1.7,4.0
Profile_317,1.0,2.9,3.1,1.7,1.5,3.5,1.5,1.9,3.4,2.5,0.7,4.2,2.0,2.1,2.8,3.1,4.5,0.8,3.3,3.2,2.4,3.3,3.4,1.1,4.2,0.9,1.4,2.2,4.4,2.2,2.5,3.9,2.2,1.3,2.1,3.9,2.6,4.4,3.2,1.9,2.6,1.6,1.8,5.0,3.5,3.4,1.9,4.1,3.6,4.4
Profile_318,4.3,1.0,1.4,1.5,1.6,2.8,1.9,4.6,4.4,2.5,4.5,4.0,2.0,0.5,2.3,1.9,2.7,2.6,2.6,3.0,1.3,2.9,2.1,2.7,3.5,1.3,2.2,2.4,2.0,3.4,1.8,1.9,1.8,3.6,2.0,3.0,4.5,2.4,3.6,4.2,3.5,2.5,3.1,1.2,1.7,1.9,4.7,1.7,1.7,1.5
Profile_319,3.1,2.6,3.6,3.2,1.1,1.7,3.9,2.3,3.7,2.4,1.5,2.2,1.5,1.9,2.7,3.0,0.9,2.5,1.9,1.9,2.6,1.9,3.9,3.7,3.7,2.0,1.5,2.6,2.3,1.9,1.3,2.5,2.1,3.2,3.2,3.6,1.2,2.9,1.8,1.3,2.1,3.6,2.1,4.1,3.0,2.1,3.7,2.9,1.6,4.4
Profile_320,2.8,2.5,1.6,3.7,3.0,3.1,2.0,3.3,3.4,1.8,1.1,3.1,0.9,2.7,2.1,3.7,2.1,3.6,2.0,3.5,4.6,1.4,2.8,5.0,2.6,2.6,3.3,2.5,0.8,3.6,0.5,2.1,3.7,2.1,1.8,3.4,1.6,1.3,2.8,2.3,1.3,3.1,3.0,2.1,2.2,3.0,3.7,2.2,3.2,3.1
Profile_321,3.4,2.5,1.6,2.0,2.8,4.3,2.0,3.3,2.2,2.6,4.0,3.3,1.3,1.9,3.8,2.6,1.4,1.7,3.2,3.5,2.5,5.0,3.3,2.3,1.7,1.5,2.8,2.0,4.2,4.0,3.1,1.3,1.8,3.8,1.9,3.6,3.0,2.6,1.8,2.4,2.7,3.5,1.6,2.2,2.5,3.2,1.6,1.2,3.2,1.0
Profile_322,3.8,2.3,1.0,2.0,2.9,2.0,2.5,3.2,2.3,1.6,2.2,3.9,4.2,0.5,3.6,2.8,3.4,1.9,0.7,3.1,1.6,1.1,1.2,3.1,2.6,3.3,3.2,2.1,2.4,2.0,2.3,1.5,2.9,3.6,1.7,3.8,2.6,2.7,0.8,0.7,2.6,3.3,1.8,4.2,3.2,1.6,2.5,5.0,1.3,3.0
Profile_323,2.2,3.2,3.8,2.1,3.6,4.7,2.6,3.3,1.9,2.5,2.3,3.3,3.7,2.4,4.0,4.0,3.3,2.0,1.9,1.7,3.4,1.3,3.2,1.4,3.3,2.5,3.8,3.6,3.9,4.0,2.6,1.3,1.4,0.4,1.4,2.6,1.9,2.3,3.0,2.2,1.4,2.4,1.6,2.2,3.8,2.2,4.3,3.9,1.9,1.4
Profile_324,2.4,3.7,2.0,3.4,3.7,1.7,1.8,3.2,2.7,1.8,2.1,2.4,0.9,3.3,2.0,0.0,2.5,1.8,4.2,1.9,1.4,3.0,1.8,1.7,3.0,1.5,1.0,4.2,3.1,2.2,2.5,3.0,3.5,1.7,2.9,2.0,2.3,2.7,2.5,3.2,3.0,1.0,1.1,2.1,4.3,1.6,2.3,2.0,1.9,2.7
Profile_325,3.9,3.0,1.7,5.0,2.6,1.9,3.9,2.0,4.2,1.6,3.9,2.7,3.8,4.4,1.4,3.8,1.1,1.5,1.7,3.0,2.5,2.3,2.6,3.1,3.2,3.6,4.3,2.5,2.0,3.1,1.4,1.8,3.5,2.4,1.3,1.0,2.5,3.6,3.6,2.6,4.5,2.4,2.4,0.0,2.1,3.4,4.1,1.7,3.0,3.5
Profile_326,2.5,0.2,2.7,3.3,1.6,2.2,1.3,0.0,3.5,2.5,4.1,3.4,2.1,2.4,3.1,3.5,2.8,3.6,2.2,1.5,2.4,2.7,1.3,1.2,2.9,2.1,2.3,2.1,4.0,3.8,1.3,2.0,3.4,3.1,2.5,1.4,1.8,2.0,2.8,4.2,1.8,1.5,2.4,3.5,1.1,4.0,2.3,1.8,0.9,3.2
Profile_327,2.3,2.7,1.6,2.2,2.0,2.4,1.8,1.0,5.0,1.1,2.7,0.7,0.5,2.6,2.7,3.8,2.9,2.4,1.6,4.0,3.4,1.3,2.5,2.6,2.2,3.3,3.3,2.3,2.2,4.0,3.4,2.6,0.9,2.8,3.2,0.0,2.8,2.1,2.3,1.6,2.4,3.9,2.1,3.5,1.7,3.3,2.5,2.9,2.5,3.1
Profile_328,0.0,1.1,2.9,0.5,2.0,2.4,1.7,1.8,2.8,3.5,1.5,1.9,1.8,0.1,2.6,3.4,3.5,1.6,1.2,2.5,3.3,2.7,2.8,3.6,1.8,2.3,4.1,2.3,1.2,1.8,1.6,2.9,1.6,2.8,1.8,0.4,2.8,2.6,3.0,1.8,1.7,2.9,4.0,2.5,2.9,2.2,1.0,3.5,3.4,3.2
Profile_329,2.3,3.1,3.4,4.1,3.5,2.6,1.2,2.7,2.8,3.2,3.9,2.4,4.6,0.7,2.9,1.7,0.6,2.3,1.0,2.3,2.5,3.6,1.0,3.4,2.6,3.5,2.1,1.2,1.3,1.2,3.0,4.0,1.9,3.1,1.0,2.7,3.2,1.1,2.3,3.2,0.0,3.8,2.9,3.2,2.1,0.8,3.0,2.4,2.5,3.6
Profile_330,3.3,4.4,2.7,1.8,2.3,2.9,3.5,1.0,2.5,4.1,2.3,3.4,3.0,3.5,1.7,1.7,2.5,1.0,2.2,2.8,4.3,2.9,3.1,3.7,1.5,2.3,4.9,2.4,3.6,3.5,1.0,2.8,2.6,2.8,1.7,1.4,2.0,2.4,3.7,4.3,3.9,3.4,1.5,2.1,2.7,1.9,3.1,3.2,3.0,3.5
Profile_331,1.6,3.4,1.8,1.6,3.0,3.7,3.0,2.5,2.8,2.6,1.4,1.3,2.4,2.6,2.5,3.2,2.3,3.1,2.4,4.3,2.6,4.8,2.9,2.3,1.6,1.1,1.5,1.6,2.9,2.0,2.7,3.8,2.4,4.6,1.3,2.3,2.0,3.4,0.3,1.1,2.4,4.1,2.7,1.1,1.3,4.2,1.9,1.6,4.0,3.5
Profile_332,3.8,1.5,1.0,2.6,2.8,2.9,4.0,0.8,3.4,1.4,3.4,2.0,1.7,1.9,1.1,2.5,1.7,3.3,3.1,4.2,2.9,3.0,3.9,1.9,1.0,2.7,1.1,5.0,4.0,4.7,2.6,3.1,2.0,3.4,1.3,0.0,1.7,1.0,4.0,4.3,1.1,3.8,3.5,0.9,2.1,1.9,3.2,1.3,2.4,1.8
Profile_333,3.0,2.3,2.0,2.3,4.5,2.1,1.5,3.1,2.4,1.1,4.7,2.1,2.1,2.7,4.2,0.8,2.8,4.6,2.6,1.3,1.9,2.7,3.8,2.2,3.3,1.1,1.1,2.0,3.9,2.6,2.8,2.8,3.6,1.9,3.2,1.7,4.5,1.7,1.6,3.0,2.6,2.8,2.7,1.4,4.1,3.4,3.9,2.0,2.9,2.7
Profile_334,3.6,3.7,2.7,1.0,4.3,3.1,1.9,2.9,1.0,3.6,1.0,2.3,2.7,3.5,2.6,3.1,2.5,2.5,2.6,2.3,0.8,1.7,2.7,2.3,2.3,2.2,1.6,2.0,2.2,2.5,2.9,2.3,1.5,1.1,5.0,1.4,2.0,3.0,2.9,3.0,2.1,2.7,2.6,2.2,2.7,3.6,2.5,2.5,3.6,3.5
Profile_335,4.1,0.7,3.4,3.1,1.6,2.8,3.6,1.7,2.9,3.4,1.4,2.4,2.8,1.7,1.6,2.4,3.3,3.1,1.6,3.2,1.7,0.9,2.1,3.6,3.2,2.5,2.1,2.1,2.6,1.4,2.2,2.3,1.1,1.7,2.9,2.5,2.2,1.6,4.1,1.7,2.8,2.0,2.5,3.0,1.1,2.5,3.7,4.3,2.4,2.5
Profile_336,4.7,3.6,1.9,1.9,3.5,1.5,3.6,2.8,3.0,2.2,1.9,4.0,2.3,2.1,2.4,2.7,1.5,1.9,1.9,3.3,1.6,0.7,0.5,1.0,3.9,2.5,3.0,3.0,2.6,2.4,3.5,2.6,3.9,3.1,1.9,2.0,1.8,3.7,2.1,1.7,2.8,2.4,2.8,4.4,3.4,2.5,1.1,2.0,3.2,1.3
Profile_337,4.6,2.5,2.5,1.8,3.0,1.3,4.7,3.8,3.5,1.1,2.7,3.7,3.1,1.5,1.8,2.0,1.9,4.0,0.6,3.2,1.2,1.5,0.5,2.0,4.0,2.8,1.3,3.5,3.7,2.6,4.5,3.3,3.2,1.7,3.1,2.7,3.0,1.8,2.6,1.7,0.4,3.5,1.0,2.6,2.8,2.8,2.2,2.8,3.0,3.2
Profile_338,4.2,2.7,2.6,1.6,2.9,3.2,2.3,3.0,2.2,3.2,3.4,3.4,2.6,1.5,1.9,3.1,4.9,2.2,3.0,1.9,1.5,1.8,0.4,3.9,0.3,2.2,1.3,1.6,3.9,2.7,1.5,1.9,1.7,2.5,2.7,4.4,0.6,2.5,2.2,3.4,2.9,3.1,2.8,1.6,3.7,3.3,3.4,3.8,2.9,4.0
Profile_339,2.9,2.3,2.5,2.5,2.0,4.1,2.8,2.6,2.9,5.0,1.4,1.7,1.1,2.3,2.7,2.0,2.0,2.6,2.0,2.8,3.6,3.2,3.4,3.6,2.8,2.3,1.7,2.1,2.0,3.2,2.8,3.2,1.3,3.9,2.1,1.4,2.1,5.0,2.1,2.2,2.3,2.4,1.7,2.6,3.6,2.8,1.4,2.2,1.9,2.6
Profile_340,3.8,2.4,2.4,4.3,3.4,3.1,4.5,3.0,0.5,3.3,0.9,3.0,0.8,2.0,2.1,1.7,2.2,3.5,1.8,3.0,1.5,2.3,2.8,1.5,1.2,3.0,3.6,2.4,2.0,2.7,2.6,2.7,0.0,1.4,1.7,2.7,2.7,3.1,2.8,1.2,3.9,3.8,1.2,2.8,1.9,2.6,3.6,4.6,3.3,2.8
Profile_341,2.2,2.7,3.9,2.5,1.6,0.9,3.0,2.7,1.9,3.5,2.1,2.4,2.5,2.1,2.7,3.7,1.4,3.0,2.7,2.7,3.4,2.5,3.0,3.2,2.0,2.8,2.2,2.4,2.2,3.0,2.6,2.9,2.5,0.9,2.5,2.6,2.7,1.9,1.3,3.1,2.2,2.7,2.2,2.5,2.1,1.5,3.0,1.9,2.7,2.9
Profile_342,1.9,1.3,4.9,2.0,3.1,4.4,3.3,2.2,2.4,1.7,3.4,3.1,2.0,1.5,1.2,3.5,2.6,2.7,1.7,1.0,3.5,2.5,3.4,2.1,2.3,3.2,3.2,3.3,2.2,3.1,3.6,2.4,2.0,3.8,1.8,3.1,2.4,0.7,3.6,0.0,0.5,3.0,3.0,1.9,2.6,0.0,3.2,2.7,2.5,2.5
Profile_343,3.0,2.5,0.6,4.7,3.7,1.2,2.2,2.3,3.6,0.3,2.0,0.7,2.2,2.0,2.6,1.9,1.7,3.1,3.0,3.1,2.3,1.9,2.4,3.0,0.3,2.9,2.8,2.6,2.4,0.0,2.1,4.3,2.5,2.2,2.5,2.9,3.2,2.3,2.9,4.2,3.5,4.8,1.8,4.2,1.7,2.9,3.2,2.0,2.6,3.4
Profile_344,1.8,4.2,1.1,4.4,3.5,2.4,2.1,2.0,2.4,2.5,3.8,4.5,2.7,1.7,2.0,2.3,1.5,1.3,4.6,2.8,1.7,3.3,1.3,1.4,1.7,4.2,2.2,0.1,3.7,2.2,0.7,2.2,3.0,2.9,4.3,1.6,2.5,1.8,1.0,3.4,3.0,2.8,2.9,1.8,1.5,2.5,3.7,4.1,3.3,2.5
Profile_345,2.8,2.5,1.5,2.5,1.2,2.4,4.1,3.3,1.6,2.4,1.7,2.4,3.5,3.2,5.0,3.7,2.7,3.2,2.3,1.4,3.8,3.5,2.3,2.8,3.7,3.3,1.0,2.7,2.3,3.6,3.5,3.8,1.4,1.7,3.6,1.9,1.0,3.0,2.0,4.3,2.8,2.7,2.1,4.1,2.9,2.1,1.7,2.4,1.5,3.5
Profile_346,0.7,2.4,3.1,2.8,1.8,3.2,1.6,2.5,3.2,3.0,1.8,3.7,2.6,3.2,4.0,3.6,3.6,2.7,3.3,2.7,1.3,2.8,2.8,3.1,2.4,1.7,3.2,1.2,4.0,2.3,2.7,3.1,3.1,1.1,3.3,2.8,1.9,1.8,2.2,1.2,4.2,4.0,3.0,2.3,2.3,3.3,4.3,1.9,1.4,4.0
Profile_347,0.7,1.5,2.3,0.9,3.6,3.4,1.9,3.8,3.9,2.4,2.0,4.8,3.2,2.8,3.9,2.8,2.0,2.6,3.5,0.5,2.2,3.9,2.0,4.0,3.9,2.4,1.9,2.2,5.0,4.4,2.6,1.9,2.6,2.7,1.3,2.6,3.8,0.7,3.3,3.9,1.9,4.2,1.8,2.9,2.2,2.2,1.9,3.2,3.3,2.4
Profile_348,1.1,2.9,2.9,2.3,4.4,0.9,0.3,1.8,3.2,1.4,1.5,3.5,3.0,2.9,3.3,2.1,2.1,3.3,1.2,0.4,2.1,3.4,2.8,3.4,0.5,2.8,3.2,1.1,3.4,2.4,5.0,0.3,3.9,2.1,0.9,2.0,2.8,3.5,4.2,3.9,1.5,3.6,2.9,1.8,2.3,1.8,2.5,1.8,1.5,3.0
Profile_349,3.1,2.3,3.9,2.2,2.2,3.2,2.4,2.6,0.0,2.5,0.7,1.3,1.2,1.5,2.0,2.0,3.2,2.7,0.6,2.6,2.8,2.2,2.4,2.7,3.3,0.9,2.3,4.0,3.9,3.4,3.0,4.2,4.4,2.4,1.5,2.2,5.0,0.9,2.0,1.1,2.6,1.3,2.4,0.5,3.1,3.7,2.1,2.4,2.3,2.7
Profile_350,2.5,3.3,3.7,1.7,2.2,3.4,1.1,0.5,2.7,3.0,1.8,1.9,1.7,1.6,3.2,1.3,2.2,1.6,1.0,3.4,2.0,2.7,1.0,1.8,3.3,5.0,0.5,2.3,2.9,1.9,3.3,1.6,2.7,2.0,3.7,1.8,2.1,3.4,1.5,2.6,0.7,1.4,2.9,1.5,2.0,3.0,1.9,3.3,2.7,2.9
Profile_351,3.7,2.8,4.0,3.4,2.0,3.8,2.8,2.1,2.8,3.6,3.0,4.3,3.6,3.0,1.5,2.3,2.6,3.2,3.1,2.7,2.6,3.2,1.6,4.2,0.5,4.0,2.5,3.5,2.9,2.8,3.1,3.3,2.2,3.5,1.4,2.5,3.3,3.5,3.0,2.1,3.4,1.8,4.3,2.4,1.0,1.3,2.5,2.6,4.5,1.5
Profile_352,2.5,1.4,2.0,4.2,1.4,3.1,2.9,2.5,3.0,1.3,4.2,4.4,2.5,4.9,2.1,2.9,3.9,2.0,1.1,0.9,4.6,2.0,2.3,1.4,3.4,1.7,2.0,2.8,1.4,2.3,3.9,2.9,2.6,2.7,2.1,4.5,1.7,2.7,2.6,3.5,3.6,2.5,2.8,2.8,0.2,0.9,1.9,1.9,1.3,3.2
Profile_353,2.5,2.3,1.2,2.5,0.0,2.3,2.6,2.7,0.9,2.7,1.5,1.7,3.2,4.5,2.6,1.7,2.7,3.4,3.1,5.0,1.8,2.8,4.0,4.0,0.5,2.5,4.0,5.0,3.2,2.1,1.5,4.7,3.2,1.7,2.3,2.8,3.0,1.6,1.9,0.8,3.5,2.2,3.0,3.9,2.7,2.4,2.7,2.6,3.7,2.8
Profile_354,2.0,3.5,3.7,1.2,4.0,2.9,2.8,3.5,1.9,3.5,2.1,1.0,1.5,3.1,1.6,4.1,3.7,3.8,2.6,2.8,1.3,3.5,2.9,3.1,4.2,1.9,2.4,2.8,1.6,2.3,3.0,2.2,3.8,1.0,3.6,3.2,1.9,1.6,0.4,1.7,3.5,2.4,3.7,1.9,3.2,1.8,1.5,2.4,1.8,1.0
Profile_355,2.3,2.6,3.8,3.4,3.7,3.2,2.8,1.3,2.6,3.1,4.0,3.2,3.7,1.5,2.2,2.9,3.7,2.4,2.4,3.2,1.4,4.1,1.6,0.6,2.5,4.2,3.1,3.3,2.5,2.3,1.0,0.2,2.7,3.8,2.8,3.1,4.1,2.8,2.4,1.7,4.5,3.0,1.6,1.3,3.8,1.5,4.4,0.0,3.9,3.0
Profile_356,2.6,2.3,4.4,3.2,1.6,0.8,2.7,2.5,1.0,2.4,1.9,2.5,3.2,4.0,3.4,1.8,2.9,2.6,1.2,2.9,4.4,2.5,0.9,2.5,1.3,3.4,3.0,2.3,2.2,2.3,2.5,1.7,1.1,3.6,2.1,2.7,2.8,2.8,1.3,0.8,1.9,2.9,1.8,2.1,4.6,0.7,1.7,4.4,2.5,1.8
Profile_357,3.7,2.6,2.2,2.7,1.8,1.5,2.4,1.5,2.5,2.9,3.4,3.6,2.1,3.0,3.0,2.8,2.0,1.5,3.0,0.8,2.2,0.0,1.2,1.6,3.6,3.2,1.9,3.2,3.4,2.3,1.1,2.3,2.4,1.3,2.9,2.8,2.9,2.8,3.2,2.3,2.7,2.1,1.9,3.8,0.5,3.4,1.9,1.7,2.8,1.0
